,ARXT_exog_retuned,ARXT_exog_retrained,ARXT_target_retuned,ARXT_target_retrained,AR_retrained,AR
0,28.31533961169276,28.31533961169276,11.473050027421644,11.473050027421644,10.982349448178164,10.982843682334524
1,0.43,0.43,0.47,0.47,0.495,0.495
2,27.23559590103965,27.358637104446768,22.5235357444839,24.391189995072256,22.53688072775694,22.256801209358333
3,0.4393638170974155,0.4234592445328032,0.4234592445328032,0.43339960238568587,0.4095427435387674,0.415506958250497
4,41.43018592790852,41.43018592790852,39.371156719260185,39.371156719260185,34.55756202310222,29.900735053396403
5,0.4718109339407745,0.4718109339407745,0.4701025056947608,0.4701025056947608,0.46611617312072895,0.46611617312072895
